t,global_track_id,vehicle_id_oracle,segment_id,update_kind,true_x,true_y,true_distance_m,gps_x,gps_y,gps_distance_m,cam_x,cam_y,cam_distance_m,das_x,das_y,das_fiber_position_m,das_distance_m,x_hat,y_hat,vx_hat,vy_hat,ax_hat,ay_hat,distance_hat_m,sigma_pos_m,sigma_vel_mps,pos_err_m
10.5148,T000001,veh1,seg2,prediction_only,48.3776,-12.3603,185.6439,,,,,,,,,,,48.0970,-13.0896,11.7572,-5.3380,-4.0445,-1.0462,180.2586,0.2853,1.6269,0.7814
10.5155,T000001,veh1,seg2,position+velocity,48.3776,-12.3603,185.6439,,,,,,,49.0916,-12.9372,45.2008,186.5635,48.4656,-13.0441,13.4952,-5.1276,0.3643,-0.5746,180.6300,0.2315,1.4298,0.6894
10.5284,T000001,veh1,seg2,prediction_only,48.5832,-12.3404,185.8506,,,,,,,,,,,48.6405,-13.1105,13.4999,-5.1350,0.3643,-0.5746,180.8171,0.2458,1.4957,0.7722
10.5414,T000001,veh1,seg2,prediction_only,48.7189,-12.4278,186.0119,,,,,,,,,,,48.8154,-13.1771,13.5047,-5.1425,0.3643,-0.5746,181.0043,0.2613,1.5633,0.7555
10.5529,T000001,veh1,seg2,position+velocity,48.8910,-12.4977,186.1977,,,,,,,48.6821,-12.1039,45.7323,185.8506,48.8576,-12.8475,12.8966,-3.2260,-1.3202,4.3530,181.3366,0.2262,1.4380,0.3513
10.5659,T000001,veh1,seg2,prediction_only,49.0520,-12.5793,186.3781,,,,,,,,,,,49.0246,-12.8889,12.8795,-3.1696,-1.3202,4.3530,181.5086,0.2406,1.5044,0.3108
10.5788,T000001,veh1,seg2,prediction_only,49.2341,-12.6138,186.5635,,,,,,,,,,,49.1913,-12.9296,12.8624,-3.1132,-1.3202,4.3530,181.6803,0.2562,1.5725,0.3186
10.5913,T000001,veh1,seg2,position+velocity,49.4254,-12.6090,186.7549,,,,,,,49.9932,-12.4110,46.2776,187.1804,49.5778,-12.7926,14.0132,-2.2220,1.7529,6.4014,182.0903,0.2233,1.4489,0.2386
10.6043,T000001,veh1,seg2,prediction_only,49.6489,-12.5194,186.9956,,,,,,,,,,,49.7594,-12.8208,14.0359,-2.1390,1.7529,6.4014,182.2741,0.2379,1.5155,0.3210
10.6172,T000001,veh1,seg2,prediction_only,49.8212,-12.5861,187.1804,,,,,,,,,,,49.9414,-12.8480,14.0586,-2.0561,1.7529,6.4014,182.4581,0.2537,1.5838,0.2882
10.6302,T000001,veh1,seg2,prediction_only,49.9619,-12.7748,187.4158,,,,,,,,,,,50.1237,-12.8741,14.0813,-1.9732,1.7529,6.4014,182.6423,0.2706,1.6541,0.1898
10.6308,T000001,veh1,seg2,position+velocity,49.9619,-12.7748,187.4158,,,,,,,50.2223,-13.2136,46.8384,187.8160,50.1532,-12.9991,14.1566,-2.6465,1.8757,4.5581,182.7707,0.2238,1.4649,0.2948
10.6438,T000001,veh1,seg2,prediction_only,50.1732,-12.7269,187.6325,,,,,,,,,,,50.3368,-13.0330,14.1809,-2.5874,1.8757,4.5581,182.9574,0.2388,1.5317,0.3470
10.6567,T000001,veh1,seg2,prediction_only,50.3491,-12.7792,187.8160,,,,,,,,,,,50.5206,-13.0661,14.2052,-2.5284,1.8757,4.5581,183.1442,0.2550,1.6001,0.3343
10.6697,T000001,veh1,seg2,prediction_only,50.5469,-12.8099,188.0161,,,,,,,,,,,50.7048,-13.0985,14.2295,-2.4693,1.8757,4.5581,183.3312,0.2722,1.6706,0.3290
10.6714,T000001,veh1,seg2,position+velocity,50.5469,-12.8099,188.0161,,,,50.0864,-12.7316,187.6325,50.0378,-12.7754,47.4140,187.4158,50.4626,-12.9815,12.8551,-1.8636,-1.6715,6.0338,183.6003,0.2111,1.3792,0.1911
10.6843,T000001,veh1,seg2,prediction_only,50.7839,-12.6787,188.2871,,,,,,,,,,,50.6290,-13.0051,12.8335,-1.7854,-1.6715,6.0338,183.7683,0.2249,1.4423,0.3613
10.6973,T000001,veh1,seg2,prediction_only,50.9490,-12.7573,188.4699,,,,,,,,,,,50.7951,-13.0277,12.8118,-1.7072,-1.6715,6.0338,183.9360,0.2398,1.5073,0.3111
10.7102,T000001,veh1,seg2,prediction_only,51.1213,-12.8294,188.6567,,,,,,,,,,,50.9609,-13.0493,12.7902,-1.6291,-1.6715,6.0338,184.1032,0.2558,1.5743,0.2722
10.7109,T000001,veh1,seg2,position+velocity,51.1213,-12.8294,188.6567,,,,,,,50.9695,-12.3582,47.9756,188.2871,50.9801,-12.8012,12.8810,-0.3394,-1.3483,9.3226,184.3521,0.2073,1.3799,0.1440
10.7239,T000001,veh1,seg2,prediction_only,51.2695,-12.9575,188.8526,,,,,,,,,,,51.1468,-12.8048,12.8636,-0.2187,-1.3483,9.3226,184.5189,0.2212,1.4435,0.1959
10.7368,T000001,veh1,seg2,prediction_only,51.4327,-13.0557,189.0431,,,,,,,,,,,51.3133,-12.8069,12.8461,-0.0979,-1.3483,9.3226,184.6854,0.2362,1.5089,0.2760
10.7490,T000001,veh1,seg2,position+velocity,51.6083,-13.1092,189.2266,,,,,,,52.1016,-13.2950,48.5165,189.9485,51.6733,-12.9740,13.9153,-0.9063,1.4996,6.8306,185.0823,0.2096,1.4001,0.1500
10.7620,T000001,veh1,seg2,prediction_only,51.8162,-13.0963,189.4349,,,,,,,,,,,51.8537,-12.9852,13.9347,-0.8178,1.4996,6.8306,185.2630,0.2240,1.4644,0.1172
10.7749,T000001,veh1,seg2,prediction_only,51.9505,-13.3182,189.6943,,,,,,,,,,,52.0344,-12.9952,13.9541,-0.7293,1.4996,6.8306,185.4440,0.2394,1.5305,0.3336
10.7879,T000001,veh1,seg2,prediction_only,52.1726,-13.1944,189.9485,,,,,,,,,,,52.2153,-13.0041,13.9735,-0.6408,1.4996,6.8306,185.6251,0.2560,1.5986,0.1950
10.7890,T000001,veh1,seg2,position+velocity,52.1726,-13.1944,189.9485,,,,,,,51.8152,-13.8064,49.0843,189.6943,52.0763,-13.2752,13.1070,-2.0638,-0.8660,3.1168,185.9297,0.2112,1.4083,0.1256
10.8020,T000001,veh1,seg2,prediction_only,52.3681,-13.2170,190.1453,,,,,,,,,,,52.2461,-13.3016,13.0958,-2.0235,-0.8660,3.1168,186.1015,0.2258,1.4728,0.1485
10.8149,T000001,veh1,seg2,prediction_only,52.5074,-13.4103,190.3835,,,,,,,,,,,52.4156,-13.3276,13.0846,-1.9831,-0.8660,3.1168,186.2730,0.2415,1.5391,0.1235
10.8279,T000001,veh1,seg2,prediction_only,52.6882,-13.4448,190.5677,,,,,,,,,,,52.5851,-13.3530,13.0734,-1.9427,-0.8660,3.1168,186.4443,0.2583,1.6074,0.1381
10.8286,T000001,veh1,seg2,position+velocity,52.6882,-13.4448,190.5677,,,,,,,52.8153,-14.0353,49.6458,190.5677,52.6717,-13.5623,13.5104,-3.0261,0.3299,0.3412,186.6709,0.2161,1.4256,0.1187
10.8415,T000001,veh1,seg2,prediction_only,52.9096,-13.3721,190.8007,,,,,,,,,,,52.8467,-13.6015,13.5147,-3.0216,0.3299,0.3412,186.8503,0.2311,1.4905,0.2379
10.8545,T000001,veh1,seg2,prediction_only,53.1583,-13.1404,191.1405,,,,,,,,,,,53.0218,-13.6406,13.5189,-3.0172,0.3299,0.3412,187.0297,0.2471,1.5571,0.5185
10.8674,T000001,veh1,seg2,prediction_only,53.3794,-13.0150,191.3947,,,,,,,,,,,53.1970,-13.6797,13.5232,-3.0128,0.3299,0.3412,187.2091,0.2643,1.6257,0.6892
10.8683,T000001,veh1,seg2,position+velocity,53.3794,-13.0150,191.3947,,,,,,,53.5450,-13.6542,50.2098,191.1405,53.3502,-13.6566,14.2707,-2.8288,2.2624,0.9315,187.3641,0.2039,1.3680,0.6423
10.8813,T000001,veh1,seg2,prediction_only,53.5944,-12.9215,191.6292,,,,,,,,,,,53.5352,-13.6932,14.3001,-2.8167,2.2624,0.9315,187.5527,0.2180,1.4315,0.7740
10.8942,T000001,veh1,seg2,prediction_only,53.8087,-12.8246,191.8644,,,,,,,,,,,53.7207,-13.7296,14.3294,-2.8046,2.2624,0.9315,187.7417,0.2332,1.4969,0.9093
10.9072,T000001,veh1,seg2,prediction_only,54.0166,-12.7533,192.0841,,,,,,,,,,,53.9065,-13.7659,14.3587,-2.7926,2.2624,0.9315,187.9310,0.2495,1.5643,1.0185
10.9073,T000001,veh1,seg2,position+velocity,54.0166,-12.7533,192.0841,,,,,,,54.1676,-13.1904,50.7630,192.0841,54.0102,-13.5277,14.8950,-1.4980,3.6403,4.3677,188.1908,0.1945,1.3314,0.7744
10.9202,T000001,veh1,seg2,prediction_only,54.2403,-12.5754,192.3700,,,,,,,,,,,54.2035,-13.5468,14.9421,-1.4415,3.6403,4.3677,188.3850,0.2081,1.3944,0.9720
10.9332,T000001,veh1,seg2,prediction_only,54.4412,-12.5357,192.5748,,,,,,,,,,,54.3974,-13.5651,14.9893,-1.3849,3.6403,4.3677,188.5797,0.2228,1.4593,1.0303
10.9446,T000001,veh1,seg2,position+velocity,54.6256,-12.5095,192.7610,,,,,,,54.5387,-12.7876,51.2933,192.5748,54.5530,-13.2748,14.9269,0.3168,3.3240,8.7360,188.9090,0.1869,1.3067,0.7688
10.9576,T000001,veh1,seg2,prediction_only,54.8175,-12.5744,192.9636,,,,,,,,,,,54.7467,-13.2700,14.9700,0.4299,3.3240,8.7360,189.1028,0.2002,1.3696,0.6992
10.9705,T000001,veh1,seg2,prediction_only,54.9835,-12.6679,193.1541,,,,,,,,,,,54.9409,-13.2637,15.0131,0.5431,3.3240,8.7360,189.2971,0.2145,1.4344,0.5973
10.9835,T000001,veh1,seg2,prediction_only,55.1860,-12.6155,193.3632,,,,,,,,,,,55.1356,-13.2559,15.0561,0.6563,3.3240,8.7360,189.4920,0.2299,1.5013,0.6424
10.9847,T000001,veh1,seg2,position+velocity,55.1860,-12.6155,193.3632,,,,54.8251,-12.6014,192.9636,55.3005,-13.2433,51.8625,193.5616,55.1895,-13.2714,15.2230,0.4142,3.6856,7.6615,189.5481,0.1781,1.2494,0.6559
10.9977,T000001,veh1,seg2,prediction_only,55.3838,-12.6295,193.5616,,,,,,,,,,,55.3870,-13.2654,15.2708,0.5135,3.6856,7.6615,189.7457,0.1906,1.3103,0.6359
11.0106,T000001,veh1,seg2,prediction_only,55.5758,-12.6145,193.7541,,,,,,,,,,,55.5852,-13.2581,15.3185,0.6127,3.6856,7.6615,189.9439,0.2042,1.3732,0.6437
11.0236,T000001,veh1,seg2,prediction_only,55.7532,-12.6595,193.9372,,,,,,,,,,,55.7839,-13.2495,15.3662,0.7120,3.6856,7.6615,190.1429,0.2188,1.4383,0.5908
11.0242,T000001,veh1,seg2,position+velocity,55.7532,-12.6595,193.9372,,,,,,,55.4139,-12.6306,52.4232,193.5616,55.6526,-13.0248,14.5682,1.9693,1.4664,11.0855,190.4032,0.1777,1.2613,0.3789
11.0372,T000001,veh1,seg2,prediction_only,55.8773,-12.9766,194.2776,,,,,,,,,,,55.8415,-12.9984,14.5872,2.1129,1.4664,11.0855,190.5939,0.1905,1.3232,0.0420
11.0501,T000001,veh1,seg2,prediction_only,56.0772,-12.9427,194.4803,,,,,,,,,,,56.0305,-12.9701,14.6062,2.2565,1.4664,11.0855,190.7851,0.2044,1.3870,0.0541
11.0631,T000001,veh1,seg2,prediction_only,56.2176,-13.1392,194.7219,,,,,,,,,,,56.2199,-12.9399,14.6252,2.4002,1.4664,11.0855,190.9768,0.2193,1.4529,0.1993
11.0642,T000001,veh1,seg2,position+velocity,56.2176,-13.1392,194.7219,,,,,,,56.8033,-13.1621,52.9913,195.3644,56.4466,-13.0282,15.8418,1.8581,4.8959,9.4535,191.2201,0.1793,1.2748,0.2545
11.0772,T000001,veh1,seg2,prediction_only,56.4233,-13.1191,194.9285,,,,,,,,,,,56.6522,-13.0033,15.9052,1.9806,4.8959,9.4535,191.4272,0.1924,1.3373,0.2566
11.0902,T000001,veh1,seg2,prediction_only,56.6224,-13.0281,195.1474,,,,,,,,,,,56.8587,-12.9769,15.9686,2.1031,4.8959,9.4535,191.6354,0.2065,1.4017,0.2418
11.1030,T000001,veh1,seg2,position+velocity,56.7736,-13.1837,195.3644,,,,,,,56.7819,-13.5673,53.5412,195.3644,56.9524,-13.1707,15.3616,0.9665,2.9457,5.9642,191.8507,0.1795,1.2776,0.1793
11.1159,T000001,veh1,seg2,prediction_only,56.9758,-13.1821,195.5666,,,,,,,,,,,57.1517,-13.1577,15.3998,1.0437,2.9457,5.9642,192.0503,0.1927,1.3403,0.1776
11.1289,T000001,veh1,seg2,prediction_only,57.1581,-13.2164,195.7521,,,,,,,,,,,57.3514,-13.1436,15.4380,1.1210,2.9457,5.9642,192.2506,0.2071,1.4048,0.2066
11.1418,T000001,veh1,seg2,prediction_only,57.3043,-13.3694,195.9637,,,,,,,,,,,57.5516,-13.1286,15.4761,1.1983,2.9457,5.9642,192.4514,0.2224,1.4716,0.3451
11.1424,T000001,veh1,seg2,position+velocity,57.3043,-13.3694,195.9637,,,,,,,57.1154,-13.5592,54.1013,195.9637,57.4020,-13.2758,14.5798,0.3855,0.4615,3.7581,192.6613,0.1804,1.2795,0.1352
11.1554,T000001,veh1,seg2,prediction_only,57.4650,-13.5341,196.1938,,,,,,,,,,,57.5909,-13.2705,14.5857,0.4342,0.4615,3.7581,192.8503,0.1938,1.3423,0.2921
11.1683,T000001,veh1,seg2,prediction_only,57.6629,-13.5105,196.3931,,,,,,,,,,,57.7799,-13.2646,14.5917,0.4829,0.4615,3.7581,193.0394,0.2082,1.4069,0.2724
11.1813,T000001,veh1,seg2,prediction_only,57.7630,-13.8094,196.7083,,,,,,,,,,,57.9690,-13.2580,14.5977,0.5316,0.4615,3.7581,193.2285,0.2237,1.4737,0.5886
11.1814,T000001,veh1,seg2,position+velocity,57.7630,-13.8094,196.7083,,,,,,,57.5951,-13.8162,54.6542,196.7083,57.8425,-13.4515,13.8879,-0.5570,-1.4727,0.7584,193.4597,0.1818,1.2816,0.3666
11.1943,T000001,veh1,seg2,prediction_only,57.8914,-14.0383,196.9708,,,,,,,,,,,58.0223,-13.4587,13.8688,-0.5472,-1.4727,0.7584,193.6397,0.1953,1.3444,0.5942
11.2073,T000001,veh1,seg2,prediction_only,58.0596,-14.1257,197.1603,,,,,,,,,,,58.2019,-13.4657,13.8497,-0.5374,-1.4727,0.7584,193.8193,0.2098,1.4091,0.6751
11.2201,T000001,veh1,seg2,position+velocity,58.3074,-13.8974,197.4973,,,,,,,58.0161,-14.1046,55.2035,197.1603,58.2532,-13.6931,13.1318,-1.7615,-3.3835,-2.6296,194.0525,0.1824,1.2787,0.2113
11.2330,T000001,veh1,seg2,prediction_only,58.5035,-13.9223,197.6949,,,,,,,,,,,58.4230,-13.7162,13.0880,-1.7956,-3.3835,-2.6296,194.2239,0.1959,1.3414,0.2213
11.2460,T000001,veh1,seg2,prediction_only,58.7056,-13.8717,197.9033,,,,,,,,,,,58.5923,-13.7397,13.0442,-1.8296,-3.3835,-2.6296,194.3948,0.2104,1.4060,0.1740
11.2589,T000001,veh1,seg2,prediction_only,58.8768,-13.9438,198.0890,,,,,,,,,,,58.7610,-13.7636,13.0003,-1.8637,-3.3835,-2.6296,194.5652,0.2260,1.4728,0.2142
11.2597,T000001,veh1,seg2,position+velocity,58.8768,-13.9438,198.0890,,,,,,,58.8665,-13.6784,55.7667,197.9033,58.8129,-13.7223,13.2532,-1.5879,-2.6148,-1.7609,194.6315,0.1830,1.2753,0.2305
11.2727,T000001,veh1,seg2,prediction_only,59.0806,-13.9220,198.2940,,,,,,,,,,,58.9844,-13.7431,13.2193,-1.6107,-2.6148,-1.7609,194.8042,0.1965,1.3380,0.2032
11.2857,T000001,veh1,seg2,prediction_only,59.2620,-13.9557,198.4785,,,,,,,,,,,59.1554,-13.7641,13.1855,-1.6335,-2.6148,-1.7609,194.9765,0.2110,1.4026,0.2193
11.2986,T000001,veh1,seg2,prediction_only,59.4191,-14.0545,198.6641,,,,,,,,,,,59.3260,-13.7854,13.1516,-1.6563,-2.6148,-1.7609,195.1485,0.2265,1.4692,0.2847
11.2987,T000001,veh1,seg2,position+velocity,59.4191,-14.0545,198.6641,,,,,,,59.0963,-14.8534,56.3196,198.8685,59.2405,-14.1812,12.6554,-3.9070,-4.0172,-8.0845,195.5534,0.1827,1.2696,0.2190
11.3116,T000001,veh1,seg2,prediction_only,59.5921,-14.1634,198.8685,,,,,,,,,,,59.4041,-14.2325,12.6034,-4.0117,-4.0172,-8.0845,195.7249,0.1961,1.3321,0.2003
11.3246,T000001,veh1,seg2,prediction_only,59.7531,-14.2888,199.0726,,,,,,,,,,,59.5670,-14.2851,12.5514,-4.1164,-4.0172,-8.0845,195.8961,0.2106,1.3966,0.1862
11.3376,T000001,veh1,seg2,prediction_only,59.8845,-14.5304,199.3476,,,,,,,,,,,59.7293,-14.3391,12.4993,-4.2212,-4.0172,-8.0845,196.0671,0.2260,1.4632,0.2463
11.3387,T000001,veh1,seg2,position+velocity,59.8845,-14.5304,199.3476,,,,,,,59.8619,-14.2457,56.8878,199.0726,59.7903,-14.2913,12.7695,-3.8781,-3.2147,-6.9533,196.1446,0.1845,1.2733,0.2570
11.3517,T000001,veh1,seg2,prediction_only,60.1044,-14.4698,199.5757,,,,,,,,,,,59.9554,-14.3421,12.7279,-3.9682,-3.2147,-6.9533,196.3174,0.1979,1.3360,0.1962
11.3646,T000001,veh1,seg2,prediction_only,60.2671,-14.5748,199.7694,,,,,,,,,,,60.1200,-14.3941,12.6862,-4.0583,-3.2147,-6.9533,196.4901,0.2124,1.4006,0.2330
11.3776,T000001,veh1,seg2,prediction_only,60.4166,-14.7256,199.9817,,,,,,,,,,,60.2841,-14.4472,12.6446,-4.1484,-3.2147,-6.9533,196.6626,0.2279,1.4673,0.3083
11.3784,T000001,veh1,seg2,position+velocity,60.4166,-14.7256,199.9817,,,,,,,60.7425,-14.1324,57.4516,200.3914,60.4557,-14.3361,13.5427,-3.5116,-0.7024,-5.1591,196.8670,0.1855,1.2744,0.3914
11.3914,T000001,veh1,seg2,prediction_only,60.6278,-14.6868,200.1964,,,,,,,,,,,60.6311,-14.3821,13.5336,-3.5784,-0.7024,-5.1591,197.0483,0.1990,1.3371,0.3048
11.4043,T000001,veh1,seg2,prediction_only,60.8218,-14.6671,200.3914,,,,,,,,,,,60.8064,-14.4289,13.5245,-3.6452,-0.7024,-5.1591,197.2297,0.2135,1.4017,0.2388
11.4173,T000001,veh1,seg2,prediction_only,60.9846,-14.7801,200.5897,,,,,,,,,,,60.9815,-14.4765,13.5154,-3.7121,-0.7024,-5.1591,197.4112,0.2291,1.4684,0.3036
11.4182,T000001,veh1,seg2,position+velocity,60.9846,-14.7801,200.5897,,,,,,,60.7165,-14.7251,58.0156,200.1964,60.8841,-14.5751,12.8799,-4.2677,-2.5414,-6.7453,197.5498,0.1858,1.2725,0.2283
11.4311,T000001,veh1,seg2,prediction_only,61.1567,-14.9002,200.7995,,,,,,,,,,,61.0507,-14.6310,12.8469,-4.3551,-2.5414,-6.7453,197.7256,0.1992,1.3351,0.2894
11.4441,T000001,veh1,seg2,prediction_only,61.3318,-14.9596,200.9844,,,,,,,,,,,61.2169,-14.6880,12.8140,-4.4425,-2.5414,-6.7453,197.9013,0.2137,1.3997,0.2949
11.4570,T000001,veh1,seg2,prediction_only,61.5330,-14.9102,201.1915,,,,,,,,,,,61.3827,-14.7461,12.7811,-4.5298,-2.5414,-6.7453,198.0770,0.2292,1.4664,0.2226
11.4579,T000001,veh1,seg2,position+velocity,61.5330,-14.9102,201.1915,,,,,,,61.4941,-14.8352,58.5791,201.1915,61.4348,-14.7774,13.0243,-4.6772,-1.8187,-7.1098,198.1377,0.1858,1.2707,0.1652
11.4708,T000001,veh1,seg2,prediction_only,61.7137,-14.9831,201.3864,,,,,,,,,,,61.6033,-14.8386,13.0008,-4.7693,-1.8187,-7.1098,198.3171,0.1992,1.3334,0.1819
11.4838,T000001,veh1,seg2,prediction_only,61.8578,-15.1607,201.6152,,,,,,,,,,,61.7716,-14.9009,12.9772,-4.8614,-1.8187,-7.1098,198.4965,0.2137,1.3979,0.2737
11.4967,T000001,veh1,seg2,prediction_only,62.0426,-15.1779,201.8007,,,,,,,,,,,61.9396,-14.9645,12.9536,-4.9535,-1.8187,-7.1098,198.6761,0.2291,1.4645,0.2370
11.4973,T000001,veh1,seg2,position+velocity,62.0426,-15.1779,201.8007,,,,,,,62.2667,-14.8352,59.1389,201.8007,62.0616,-14.9177,13.5890,-4.6757,-0.0482,-6.3074,198.8068,0.1861,1.2716,0.2609
11.5102,T000001,veh1,seg2,prediction_only,62.2040,-15.3322,202.0240,,,,,,,,,,,62.2377,-14.9788,13.5883,-4.7574,-0.0482,-6.3074,198.9932,0.1996,1.3343,0.3549
11.5232,T000001,veh1,seg2,prediction_only,62.3825,-15.3379,202.2025,,,,,,,,,,,62.4137,-15.0410,13.5877,-4.8391,-0.0482,-6.3074,199.1799,0.2140,1.3988,0.2985
11.5361,T000001,veh1,seg2,position+velocity,62.5413,-15.4525,202.3984,,,,,,,62.8921,-15.1766,59.6899,202.5986,62.6925,-15.1318,14.1484,-5.0816,1.4832,-6.7739,199.4730,0.1866,1.2736,0.3545
11.5491,T000001,veh1,seg2,prediction_only,62.7218,-15.5392,202.5986,,,,,,,,,,,62.8759,-15.1982,14.1677,-5.1693,1.4832,-6.7739,199.6681,0.2000,1.3363,0.3741
11.5620,T000001,veh1,seg2,prediction_only,62.8850,-15.6578,202.8004,,,,,,,,,,,63.0595,-15.2657,14.1869,-5.2571,1.4832,-6.7739,199.8638,0.2145,1.4010,0.4292
11.5750,T000001,veh1,seg2,prediction_only,63.0963,-15.5677,203.0301,,,,,,,,,,,63.2435,-15.3344,14.2061,-5.3448,1.4832,-6.7739,200.0601,0.2300,1.4677,0.2758
11.5760,T000001,veh1,seg2,position+velocity,63.0963,-15.5677,203.0301,,,,,,,63.0010,-15.4011,60.2561,203.0301,63.1598,-15.3608,13.6449,-5.4647,-0.1339,-7.0801,200.1478,0.1874,1.2768,0.2164
11.5889,T000001,veh1,seg2,prediction_only,63.3160,-15.4968,203.2610,,,,,,,,,,,63.3366,-15.4322,13.6432,-5.5565,-0.1339,-7.0801,200.3385,0.2009,1.3396,0.0678
11.6019,T000001,veh1,seg2,prediction_only,63.5259,-15.4146,203.4864,,,,,,,,,,,63.5133,-15.5048,13.6414,-5.6482,-0.1339,-7.0801,200.5295,0.2154,1.4043,0.0911
11.6148,T000001,veh1,seg2,prediction_only,63.6965,-15.4841,203.6706,,,,,,,,,,,63.6900,-15.5786,13.6397,-5.7399,-0.1339,-7.0801,200.7210,0.2309,1.4711,0.0947
11.6155,T000001,veh1,seg2,position+velocity,63.6965,-15.4841,203.6706,,,,,,,63.3075,-15.2168,60.8173,203.2610,63.5579,-15.4457,12.8664,-4.9799,-2.2647,-4.9304,200.9084,0.1867,1.2734,0.1438
11.6285,T000001,veh1,seg2,prediction_only,63.8606,-15.6381,203.8956,,,,,,,,,,,63.7244,-15.5106,12.8371,-5.0438,-2.2647,-4.9304,201.0871,0.2001,1.3361,0.1866
11.6414,T000001,veh1,seg2,prediction_only,63.9833,-15.7653,204.0724,,,,,,,,,,,63.8905,-15.5763,12.8077,-5.1077,-2.2647,-4.9304,201.2658,0.2145,1.4007,0.2105
11.6531,T000001,veh1,seg2,position+velocity,64.1266,-15.9604,204.3144,,,,,,,64.1892,-16.0226,61.3514,204.3144,64.0984,-15.7773,13.1225,-5.9653,-1.2619,-7.2111,201.5550,0.1866,1.2745,0.1852
11.6661,T000001,veh1,seg2,prediction_only,64.2753,-16.1767,204.5769,,,,,,,,,,,64.2683,-15.8552,13.1061,-6.0587,-1.2619,-7.2111,201.7419,0.2000,1.3373,0.3215
11.6790,T000001,veh1,seg2,prediction_only,64.4288,-16.3276,204.7921,,,,,,,,,,,64.4380,-15.9343,13.0898,-6.1521,-1.2619,-7.2111,201.9291,0.2144,1.4021,0.3934
11.6920,T000001,veh1,seg2,prediction_only,64.6343,-16.2674,205.0063,,,,,,,,,,,64.6075,-16.0146,13.0734,-6.2455,-1.2619,-7.2111,202.1166,0.2299,1.4689,0.2542
11.6931,T000001,veh1,seg2,position+velocity,64.6343,-16.2674,205.0063,,,,,,,64.9252,-16.0375,61.9191,205.0063,64.7169,-16.0209,13.5939,-6.2329,0.1843,-7.1087,202.2262,0.1933,1.3038,0.2599
11.7061,T000001,veh1,seg2,prediction_only,64.7709,-16.5093,205.2841,,,,,,,,,,,64.8930,-16.1023,13.5963,-6.3249,0.1843,-7.1087,202.4202,0.2072,1.3673,0.4249
11.7190,T000001,veh1,seg2,prediction_only,64.9144,-16.6851,205.5110,,,,,,,,,,,65.0692,-16.1848,13.5987,-6.4170,0.1843,-7.1087,202.6147,0.2221,1.4326,0.5237
11.7320,T000001,veh1,seg2,prediction_only,65.0675,-16.8283,205.7206,,,,,,,,,,,65.2453,-16.2685,13.6011,-6.5091,0.1843,-7.1087,202.8098,0.2380,1.5000,0.5873
11.7324,T000001,veh1,seg2,position+velocity,65.0675,-16.8283,205.7206,,,,,,,64.9824,-17.0900,62.4770,205.7206,65.1817,-16.4710,13.2069,-7.6142,-0.9376,-10.1701,203.0220,0.2094,1.3696,0.3751
11.7454,T000001,veh1,seg2,prediction_only,65.2818,-16.7933,205.9378,,,,,,,,,,,65.3527,-16.5705,13.1948,-7.7460,-0.9376,-10.1701,203.2199,0.2244,1.4345,0.2338
11.7583,T000001,veh1,seg2,prediction_only,65.4689,-16.8053,206.1253,,,,,,,,,,,65.5236,-16.6717,13.1826,-7.8777,-0.9376,-10.1701,203.4184,0.2403,1.5011,0.1444
11.7713,T000001,veh1,seg2,prediction_only,65.6259,-16.9311,206.3264,,,,,,,,,,,65.6943,-16.7746,13.1705,-8.0095,-0.9376,-10.1701,203.6178,0.2573,1.5697,0.1708
11.7723,T000001,veh1,seg2,position+velocity,65.6259,-16.9311,206.3264,,,,,,,66.0029,-16.4906,63.0435,206.7689,65.7958,-16.6867,13.6548,-7.4682,0.4144,-8.5796,203.7520,0.2216,1.4078,0.2976
11.7853,T000001,veh1,seg2,prediction_only,65.8518,-16.8307,206.5737,,,,,,,,,,,65.9727,-16.7842,13.6601,-7.5793,0.4144,-8.5796,203.9540,0.2371,1.4731,0.1295
11.7982,T000001,veh1,seg2,prediction_only,66.0463,-16.8134,206.7689,,,,,,,,,,,66.1497,-16.8831,13.6655,-7.6905,0.4144,-8.5796,204.1567,0.2536,1.5401,0.1247
11.8108,T000001,veh1,seg2,position+velocity,66.2397,-16.7329,206.9784,,,,,,,66.4925,-16.5861,63.5896,207.4183,66.3807,-16.8364,13.9717,-7.0472,1.1864,-6.5965,204.3924,0.2169,1.3721,0.1749
11.8238,T000001,veh1,seg2,prediction_only,66.4313,-16.7743,207.1745,,,,,,,,,,,66.5618,-16.9282,13.9871,-7.1326,1.1864,-6.5965,204.5955,0.2318,1.4362,0.2018
11.8367,T000001,veh1,seg2,prediction_only,66.6516,-16.6698,207.4183,,,,,,,,,,,66.7431,-17.0212,14.0025,-7.2181,1.1864,-6.5965,204.7992,0.2477,1.5021,0.3631
11.8497,T000001,veh1,seg2,prediction_only,66.7936,-16.8533,207.6503,,,,,,,,,,,66.9246,-17.1152,14.0178,-7.3035,1.1864,-6.5965,205.0037,0.2645,1.5700,0.2929
11.8507,T000001,veh1,seg2,position+velocity,66.7936,-16.8533,207.6503,,,,,,,67.2835,-17.0716,64.1562,208.4023,67.0653,-17.1099,14.6725,-7.2596,2.9103,-6.5064,205.1444,0.2137,1.3521,0.3737
